x,y,z
-0.91375732421875,0.08245849609375,-0.11822509765625
-1.09857177734375,0.04803466796875,-0.11541748046875
-1.15179443359375,0.05889892578125,-0.06707763671875
-1.0911865234375,-0.0416259765625,-0.0980224609375
-1.14569091796875,-0.01751708984375,-0.10089111328125
-1.10528564453125,-0.01593017578125,-0.09619140625
-1.008544921875,-0.0142822265625,-0.08734130859375
-1.02520751953125,0.01715087890625,0.08935546875
-1.011474609375,0.0615234375,-0.12371826171875
-0.9144287109375,0.03662109375,-0.01214599609375
-0.87005615234375,-0.01678466796875,0.06610107421875
-1.09051513671875,-0.00067138671875,-0.0009765625
-1.01873779296875,-0.02886962890625,0.09661865234375
-0.974853515625,-0.045166015625,-0.03472900390625
-0.927978515625,0.008544921875,-0.1202392578125
-0.86065673828125,0.00738525390625,-0.06268310546875
-0.90911865234375,-0.02728271484375,0.134521484375
-1.058837890625,-0.020263671875,0.0028076171875
-1.0400390625,-0.02197265625,0.04278564453125
-0.87957763671875,-0.04632568359375,0.10858154296875
-0.923095703125,-0.0732421875,0.02154541015625
-1.07244873046875,0.02105712890625,0.0643310546875
-0.86517333984375,-0.04412841796875,0.13983154296875
-0.828369140625,0.03271484375,0.0869140625
-0.984130859375,0.125732421875,0.11083984375
-1.01507568359375,0.07598876953125,0.17279052734375
-1.03924560546875,0.04949951171875,0.12811279296875
-0.993896484375,0.13525390625,0.0377197265625
-0.92425537109375,0.16339111328125,0.224609375
-0.92059326171875,0.19122314453125,0.197265625
-0.958984375,0.1375732421875,0.0914306640625
-1.05499267578125,0.10626220703125,0.10565185546875
-1.07073974609375,0.1505126953125,-0.04754638671875
-1.0623779296875,0.112548828125,0.0322265625
-1.03118896484375,0.10821533203125,0.0189208984375
-1.036865234375,-0.0233154296875,-0.00360107421875
-1.02838134765625,0.06597900390625,0.023193359375
-0.97283935546875,-0.00531005859375,-0.00689697265625
-1.04168701171875,0.03228759765625,0.0130615234375
-1.10321044921875,0.05938720703125,0.1094970703125
-1.0419921875,0.036865234375,-0.0360107421875
-1.085693359375,0.010009765625,-0.04473876953125
-0.95184326171875,-0.01971435546875,0.0367431640625
-0.96771240234375,0.00872802734375,-0.08721923828125
-1.06036376953125,-0.05426025390625,0.001953125
-0.94940185546875,-0.05670166015625,0.000732421875
-0.92938232421875,0.02056884765625,0.006591796875
-0.986572265625,0.0411376953125,-0.052734375
-1.00360107421875,0.04742431640625,0.12109375
-0.894775390625,0.0517578125,0.07562255859375
-0.89300537109375,-0.02545166015625,-0.08935546875
-1.06768798828125,-0.01763916015625,-0.01312255859375
-0.95159912109375,-0.04840087890625,-0.0711669921875
-1.03973388671875,-0.00225830078125,-0.042724609375
-1.099853515625,-0.0067138671875,0.04522705078125
-0.99945068359375,0.01214599609375,0.01202392578125
-0.99212646484375,0.03887939453125,-0.031005859375
-1.047119140625,0.0130615234375,0.04656982421875
-0.9444580078125,-0.0355224609375,-0.01715087890625
-1.004150390625,-0.0987548828125,0.1422119140625
-1.13250732421875,0.06414794921875,-0.06817626953125
-0.9066162109375,0.213134765625,0.10968017578125
-0.73333740234375,0.11773681640625,0.1654052734375
-1.03564453125,0.0911865234375,0.03094482421875
-0.983154296875,0.057373046875,0.08050537109375
-0.774169921875,0.0565185546875,0.080078125
-1.061279296875,0.0987548828125,0.24725341796875
-1.09539794921875,0.04437255859375,-0.04461669921875
-0.90997314453125,-0.01702880859375,0.1495361328125
-0.9027099609375,0.0064697265625,0.1126708984375
-1.040283203125,0.0750732421875,0.0238037109375
-0.87750244140625,0.0098876953125,0.12322998046875
-0.9998779296875,-0.02490234375,0.0037841796875
-1.01629638671875,0.09539794921875,-0.01226806640625
-0.98651123046875,0.14703369140625,0.21990966796875
-0.92938232421875,0.14434814453125,0.03509521484375
-0.93359375,0.10791015625,0.0361328125
-0.99530029296875,0.08062744140625,-0.07879638671875
-1.01287841796875,0.05059814453125,0.03009033203125
-1.05029296875,0.05712890625,0.119140625
-0.93133544921875,0.10296630859375,0.06494140625
-1.05987548828125,0.01629638671875,0.0457763671875
-1.0008544921875,0.0489501953125,-0.06475830078125
